SITE_ID,DESCRIPTION,MONTHS,YEARS,HOURS,SATURDAY,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY
35,PA Hospital Cycle path near O'Keefe Street,March    ,2020,22,4,2,3,2,3,4,1
35,PA Hospital Cycle path near O'Keefe Street,March    ,2020,23,3,1,1,1,2,2,2
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,0,1,1,0,0,0,0,1
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,1,0,0,2,1,1,0,1
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,2,0,0,0,0,0,0,0
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,3,0,0,0,0,0,1,0
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,4,0,0,0,1,1,0,1
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,5,1,2,2,2,2,3,1
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,6,15,7,18,26,19,19,10
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,7,26,22,31,49,44,53,39
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,8,66,50,76,92,88,80,83
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,9,74,77,42,34,37,38,43
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,10,47,52,27,20,19,25,30
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,11,41,50,24,11,11,15,22
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,12,24,26,19,11,12,10,20
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,13,14,25,12,12,13,13,15
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,14,12,11,7,10,7,9,8
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,15,15,19,11,10,12,13,12
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,16,15,28,28,24,23,23,27
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,17,31,38,51,48,51,51,51
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,18,25,30,52,54,58,54,38
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,19,8,7,15,19,16,14,19
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,20,3,7,8,14,8,12,5
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,21,2,3,2,4,5,4,6
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,22,1,2,2,4,2,2,2
35,PA Hospital Cycle path near O'Keefe Street,April    ,2020,23,0,1,1,2,2,1,1
35,PA Hospital Cycle path near O'Keefe Street,May      ,2020,7,7,1,8,19,6,6,21
35,PA Hospital Cycle path near O'Keefe Street,May      ,2020,8,50,41,66,82,57,49,82
35,PA Hospital Cycle path near O'Keefe Street,May      ,2020,9,66,61,39,39,36,29,41
35,PA Hospital Cycle path near O'Keefe Street,May      ,2020,10,46,53,29,21,25,22,24
35,PA Hospital Cycle path near O'Keefe Street,May      ,2020,11,39,43,23,14,15,11,17
35,PA Hospital Cycle path near O'Keefe Street,May      ,2020,12,23,27,13,11,10,9,13
35,PA Hospital Cycle path near O'Keefe Street,May      ,2020,13,17,23,15,11,13,14,13
35,PA Hospital Cycle path near O'Keefe Street,May      ,2020,14,16,20,13,11,12,10,11
35,PA Hospital Cycle path near O'Keefe Street,May      ,2020,15,18,26,13,19,18,14,13
35,PA Hospital Cycle path near O'Keefe Street,May      ,2020,16,18,28,22,25,28,21,27
35,PA Hospital Cycle path near O'Keefe Street,May      ,2020,17,28,32,48,52,52,47,50
35,PA Hospital Cycle path near O'Keefe Street,May      ,2020,18,10,14,40,43,42,27,28
35,PA Hospital Cycle path near O'Keefe Street,May      ,2020,19,1,2,3,8,4,6,4
35,PA Hospital Cycle path near O'Keefe Street,June     ,2020,7,,,0,,,4,
35,PA Hospital Cycle path near O'Keefe Street,June     ,2020,8,38,12,58,62,50,61,54
35,PA Hospital Cycle path near O'Keefe Street,June     ,2020,9,44,34,41,49,38,46,45
35,PA Hospital Cycle path near O'Keefe Street,June     ,2020,10,46,44,23,24,17,23,25
35,PA Hospital Cycle path near O'Keefe Street,June     ,2020,11,25,24,19,14,14,20,9
35,PA Hospital Cycle path near O'Keefe Street,June     ,2020,12,16,17,15,14,9,8,19
35,PA Hospital Cycle path near O'Keefe Street,June     ,2020,13,13,14,14,12,11,11,17
35,PA Hospital Cycle path near O'Keefe Street,June     ,2020,14,13,14,9,10,12,13,18
35,PA Hospital Cycle path near O'Keefe Street,June     ,2020,15,8,13,15,14,17,15,13
35,PA Hospital Cycle path near O'Keefe Street,June     ,2020,16,13,14,26,25,20,21,27
35,PA Hospital Cycle path near O'Keefe Street,June     ,2020,17,22,13,51,52,39,46,41
35,PA Hospital Cycle path near O'Keefe Street,June     ,2020,18,9,8,44,45,44,41,36
35,PA Hospital Cycle path near O'Keefe Street,June     ,2020,19,1,1,5,7,7,4,6
36,"ANZAC Park, Toowong",January  ,2020,0,1,1,1,2,1,2,2
36,"ANZAC Park, Toowong",January  ,2020,1,1,0,3,1,1,1,1
36,"ANZAC Park, Toowong",January  ,2020,2,1,1,0,1,0,1,1
36,"ANZAC Park, Toowong",January  ,2020,3,0,1,0,1,0,1,0
36,"ANZAC Park, Toowong",January  ,2020,4,0,0,1,3,0,2,1
36,"ANZAC Park, Toowong",January  ,2020,5,5,9,11,22,11,18,19
36,"ANZAC Park, Toowong",January  ,2020,6,142,101,80,215,118,134,143
36,"ANZAC Park, Toowong",January  ,2020,7,253,177,191,335,232,238,215
36,"ANZAC Park, Toowong",January  ,2020,8,192,87,299,221,157,172,234
36,"ANZAC Park, Toowong",January  ,2020,9,120,150,147,147,101,155,112
36,"ANZAC Park, Toowong",January  ,2020,10,73,115,59,52,43,41,43
36,"ANZAC Park, Toowong",January  ,2020,11,34,53,30,25,22,22,22
36,"ANZAC Park, Toowong",January  ,2020,12,23,32,23,16,21,14,17
36,"ANZAC Park, Toowong",January  ,2020,13,19,17,16,13,12,9,10
36,"ANZAC Park, Toowong",January  ,2020,14,17,15,11,13,11,8,14
36,"ANZAC Park, Toowong",January  ,2020,15,21,18,16,14,15,10,18
36,"ANZAC Park, Toowong",January  ,2020,16,20,19,30,38,38,33,40
36,"ANZAC Park, Toowong",January  ,2020,17,26,24,120,146,94,101,106
36,"ANZAC Park, Toowong",January  ,2020,18,31,24,208,283,199,180,177
36,"ANZAC Park, Toowong",January  ,2020,19,11,25,68,117,83,109,74
36,"ANZAC Park, Toowong",January  ,2020,20,2,6,18,28,16,19,15
36,"ANZAC Park, Toowong",January  ,2020,21,4,2,9,9,5,4,9
36,"ANZAC Park, Toowong",January  ,2020,22,3,1,5,7,5,6,3
36,"ANZAC Park, Toowong",January  ,2020,23,0,1,2,4,2,2,3
36,"ANZAC Park, Toowong",February ,2020,8,144,0,,,,,
36,"ANZAC Park, Toowong",February ,2020,9,112,92,70,54,18,,33
36,"ANZAC Park, Toowong",February ,2020,10,51,87,31,25,24,,20
36,"ANZAC Park, Toowong",February ,2020,11,36,39,12,23,18,,7
36,"ANZAC Park, Toowong",February ,2020,12,26,30,17,18,12,8,12
36,"ANZAC Park, Toowong",February ,2020,13,23,18,9,16,16,15,21
36,"ANZAC Park, Toowong",February ,2020,14,14,12,6,13,8,12,15
36,"ANZAC Park, Toowong",February ,2020,15,21,20,17,15,10,5,11
36,"ANZAC Park, Toowong",February ,2020,16,28,22,49,39,28,1,30
36,"ANZAC Park, Toowong",February ,2020,17,28,30,150,147,45,,95
36,"ANZAC Park, Toowong",February ,2020,18,27,28,260,231,,,151
36,"ANZAC Park, Toowong",February ,2020,19,15,23,112,106,,,61
36,"ANZAC Park, Toowong",February ,2020,20,4,6,21,24,,,16
36,"ANZAC Park, Toowong",February ,2020,21,3,4,5,12,,,
36,"ANZAC Park, Toowong",February ,2020,22,1,4,2,0,,,
36,"ANZAC Park, Toowong",February ,2020,23,0,0,1,,,,
36,"ANZAC Park, Toowong",March    ,2020,9,,167,,43,0,,1
36,"ANZAC Park, Toowong",March    ,2020,10,12,138,42,30,26,14,23
36,"ANZAC Park, Toowong",March    ,2020,11,85,77,21,26,8,21,26
36,"ANZAC Park, Toowong",March    ,2020,12,38,32,13,20,18,24,21
36,"ANZAC Park, Toowong",March    ,2020,13,44,28,14,16,21,20,19
36,"ANZAC Park, Toowong",March    ,2020,14,17,24,21,17,21,16,16
36,"ANZAC Park, Toowong",March    ,2020,15,20,25,22,20,18,17,22
36,"ANZAC Park, Toowong",March    ,2020,16,28,49,44,41,43,37,36
36,"ANZAC Park, Toowong",March    ,2020,17,16,20,62,27,42,44,43
36,"ANZAC Park, Toowong",April    ,2020,8,164,,,24,91,,
36,"ANZAC Park, Toowong",April    ,2020,9,170,109,56,57,62,51,93
36,"ANZAC Park, Toowong",April    ,2020,10,199,215,103,64,61,66,102
36,"ANZAC Park, Toowong",April    ,2020,11,142,155,76,45,54,46,69
36,"ANZAC Park, Toowong",April    ,2020,12,85,102,51,39,37,37,61
36,"ANZAC Park, Toowong",April    ,2020,13,65,53,43,32,29,27,42
36,"ANZAC Park, Toowong",April    ,2020,14,46,49,35,27,29,25,37
36,"ANZAC Park, Toowong",April    ,2020,15,42,75,49,28,30,30,36
36,"ANZAC Park, Toowong",April    ,2020,16,79,97,77,63,52,67,75
36,"ANZAC Park, Toowong",April    ,2020,17,110,133,117,114,111,93,107
36,"ANZAC Park, Toowong",April    ,2020,18,32,55,98,75,100,70,29
36,"ANZAC Park, Toowong",April    ,2020,19,,6,23,24,8,23,20
36,"ANZAC Park, Toowong",May      ,2020,0,1,1,,,1,0,1
36,"ANZAC Park, Toowong",May      ,2020,1,0,0,,,0,1,1
36,"ANZAC Park, Toowong",May      ,2020,2,0,0,,,0,0,0
36,"ANZAC Park, Toowong",May      ,2020,3,0,0,,,1,0,0
36,"ANZAC Park, Toowong",May      ,2020,4,0,1,,,2,1,0
36,"ANZAC Park, Toowong",May      ,2020,5,9,4,,,12,17,11
36,"ANZAC Park, Toowong",May      ,2020,6,97,40,,,157,170,157
36,"ANZAC Park, Toowong",May      ,2020,7,288,170,,,239,290,246
36,"ANZAC Park, Toowong",May      ,2020,8,212,222,,16,137,241,143
36,"ANZAC Park, Toowong",May      ,2020,9,172,125,51,68,121,121,88
36,"ANZAC Park, Toowong",May      ,2020,10,221,211,101,61,71,60,76
36,"ANZAC Park, Toowong",May      ,2020,11,163,164,91,45,55,44,55
36,"ANZAC Park, Toowong",May      ,2020,12,114,113,71,47,44,36,54
36,"ANZAC Park, Toowong",May      ,2020,13,77,77,54,48,37,34,34
36,"ANZAC Park, Toowong",May      ,2020,14,59,68,43,31,36,25,36
36,"ANZAC Park, Toowong",May      ,2020,15,62,90,55,27,37,31,40
36,"ANZAC Park, Toowong",May      ,2020,16,85,107,79,60,57,48,65
36,"ANZAC Park, Toowong",May      ,2020,17,70,80,89,105,108,97,97
36,"ANZAC Park, Toowong",May      ,2020,18,25,48,31,102,154,133,82
36,"ANZAC Park, Toowong",May      ,2020,19,5,5,,58,53,48,29
36,"ANZAC Park, Toowong",May      ,2020,20,3,1,,22,16,20,5
36,"ANZAC Park, Toowong",May      ,2020,21,1,4,,4,7,6,1
36,"ANZAC Park, Toowong",May      ,2020,22,0,1,,1,1,6,2
36,"ANZAC Park, Toowong",May      ,2020,23,0,0,,1,5,2,2
36,"ANZAC Park, Toowong",June     ,2020,0,1,1,0,1,2,1,1
36,"ANZAC Park, Toowong",June     ,2020,1,1,1,0,1,1,0,0
36,"ANZAC Park, Toowong",June     ,2020,2,0,0,0,0,2,0,0
36,"ANZAC Park, Toowong",June     ,2020,3,0,0,0,0,0,0,0
36,"ANZAC Park, Toowong",June     ,2020,4,0,1,1,1,1,1,1
36,"ANZAC Park, Toowong",June     ,2020,5,8,2,6,12,9,15,10
36,"ANZAC Park, Toowong",June     ,2020,6,84,34,44,184,92,143,138
36,"ANZAC Park, Toowong",June     ,2020,7,215,138,100,287,174,195,200
36,"ANZAC Park, Toowong",June     ,2020,8,241,155,150,257,192,198,199
36,"ANZAC Park, Toowong",June     ,2020,9,223,181,103,129,106,119,124
36,"ANZAC Park, Toowong",June     ,2020,10,192,169,58,67,47,64,61
36,"ANZAC Park, Toowong",June     ,2020,11,121,112,51,55,49,43,57
36,"ANZAC Park, Toowong",June     ,2020,12,87,72,42,42,42,45,60
36,"ANZAC Park, Toowong",June     ,2020,13,58,60,40,39,33,34,44
36,"ANZAC Park, Toowong",June     ,2020,14,58,42,36,34,38,43,43
36,"ANZAC Park, Toowong",June     ,2020,15,47,45,42,39,29,38,46
36,"ANZAC Park, Toowong",June     ,2020,16,59,48,50,60,50,54,68
36,"ANZAC Park, Toowong",June     ,2020,17,53,45,109,115,100,97,99
36,"ANZAC Park, Toowong",June     ,2020,18,26,25,129,139,108,107,87
36,"ANZAC Park, Toowong",June     ,2020,19,10,7,52,56,47,47,32
36,"ANZAC Park, Toowong",June     ,2020,20,5,2,14,15,13,14,12
36,"ANZAC Park, Toowong",June     ,2020,21,2,2,7,3,7,5,11
36,"ANZAC Park, Toowong",June     ,2020,22,2,2,5,3,4,3,4
36,"ANZAC Park, Toowong",June     ,2020,23,0,1,2,1,2,2,3
37,Ted Smout Bridge,January  ,2020,0,1,0,1,1,1,1,0
37,Ted Smout Bridge,January  ,2020,1,0,0,0,1,0,0,0
37,Ted Smout Bridge,January  ,2020,2,1,1,0,1,0,0,0
37,Ted Smout Bridge,January  ,2020,3,0,1,1,0,0,1,0
37,Ted Smout Bridge,January  ,2020,4,1,1,0,0,1,1,1
37,Ted Smout Bridge,January  ,2020,5,6,3,7,6,10,8,6
37,Ted Smout Bridge,January  ,2020,6,39,44,52,57,103,53,54
37,Ted Smout Bridge,January  ,2020,7,118,157,83,82,96,101,87
37,Ted Smout Bridge,January  ,2020,8,175,257,110,55,72,85,69
37,Ted Smout Bridge,January  ,2020,9,109,152,72,38,46,61,42
37,Ted Smout Bridge,January  ,2020,10,58,80,42,33,30,27,34
37,Ted Smout Bridge,January  ,2020,11,36,51,27,26,19,25,25
37,Ted Smout Bridge,January  ,2020,12,20,38,23,12,13,15,14
37,Ted Smout Bridge,January  ,2020,13,16,19,12,17,12,9,7
37,Ted Smout Bridge,January  ,2020,14,16,14,13,8,7,8,9
37,Ted Smout Bridge,January  ,2020,15,15,16,12,7,9,7,9
37,Ted Smout Bridge,January  ,2020,16,19,20,17,13,11,9,11
37,Ted Smout Bridge,January  ,2020,17,23,19,18,15,15,16,17
37,Ted Smout Bridge,January  ,2020,18,18,20,21,17,29,24,15
37,Ted Smout Bridge,January  ,2020,19,19,10,15,11,15,15,14
37,Ted Smout Bridge,January  ,2020,20,5,7,8,5,9,7,10
37,Ted Smout Bridge,January  ,2020,21,3,5,2,4,1,5,5
37,Ted Smout Bridge,January  ,2020,22,2,2,1,2,1,2,2
37,Ted Smout Bridge,January  ,2020,23,1,2,3,3,2,2,1
37,Ted Smout Bridge,February ,2020,0,2,1,0,1,0,0,0
37,Ted Smout Bridge,February ,2020,1,1,1,1,1,0,0,0
37,Ted Smout Bridge,February ,2020,2,0,0,1,1,0,0,0
37,Ted Smout Bridge,February ,2020,3,0,1,0,1,1,0,0
37,Ted Smout Bridge,February ,2020,4,1,1,0,0,0,1,1
37,Ted Smout Bridge,February ,2020,5,8,8,7,9,7,4,5
37,Ted Smout Bridge,February ,2020,6,51,51,41,42,76,27,41
37,Ted Smout Bridge,February ,2020,7,187,187,47,58,58,44,59
37,Ted Smout Bridge,February ,2020,8,253,302,48,47,33,29,38
37,Ted Smout Bridge,February ,2020,9,157,178,23,32,14,27,35
37,Ted Smout Bridge,February ,2020,10,63,104,18,26,17,13,19
37,Ted Smout Bridge,February ,2020,11,33,48,20,25,14,10,18
37,Ted Smout Bridge,February ,2020,12,24,30,11,10,9,7,15
37,Ted Smout Bridge,February ,2020,13,18,14,5,9,8,4,6
37,Ted Smout Bridge,February ,2020,14,14,11,6,3,4,4,8
37,Ted Smout Bridge,February ,2020,15,15,18,5,3,3,3,9
37,Ted Smout Bridge,February ,2020,16,14,13,8,6,6,3,11
37,Ted Smout Bridge,February ,2020,17,21,21,13,15,14,9,19
37,Ted Smout Bridge,February ,2020,18,20,17,23,12,16,9,12
37,Ted Smout Bridge,February ,2020,19,12,12,13,9,6,8,9
37,Ted Smout Bridge,February ,2020,20,6,3,9,2,1,4,3
37,Ted Smout Bridge,February ,2020,21,4,1,4,1,2,2,2
37,Ted Smout Bridge,February ,2020,22,1,1,1,1,1,2,1
37,Ted Smout Bridge,February ,2020,23,1,2,0,1,0,0,1
37,Ted Smout Bridge,March    ,2020,0,2,1,0,0,1,1,1
37,Ted Smout Bridge,March    ,2020,1,2,0,0,1,0,0,0
37,Ted Smout Bridge,March    ,2020,2,0,0,0,1,0,0,1
37,Ted Smout Bridge,March    ,2020,3,1,0,0,0,1,0,0
37,Ted Smout Bridge,March    ,2020,4,1,0,0,0,0,1,0
37,Ted Smout Bridge,March    ,2020,5,6,4,4,5,4,5,1
37,Ted Smout Bridge,March    ,2020,6,40,39,26,43,67,41,32
37,Ted Smout Bridge,March    ,2020,7,157,148,51,70,55,84,66
37,Ted Smout Bridge,March    ,2020,8,225,271,52,52,36,76,50
37,Ted Smout Bridge,March    ,2020,9,171,208,30,37,27,54,35
37,Ted Smout Bridge,March    ,2020,10,87,101,28,32,26,41,30
37,Ted Smout Bridge,March    ,2020,11,51,87,27,24,19,33,27
37,Ted Smout Bridge,March    ,2020,12,35,52,14,15,13,25,15
37,Ted Smout Bridge,March    ,2020,13,24,34,11,12,11,17,12
37,Ted Smout Bridge,March    ,2020,14,11,26,8,9,8,9,6
37,Ted Smout Bridge,March    ,2020,15,19,27,8,10,11,13,10
37,Ted Smout Bridge,March    ,2020,16,24,28,11,11,13,12,13
37,Ted Smout Bridge,March    ,2020,17,29,40,18,27,24,21,15
37,Ted Smout Bridge,March    ,2020,18,22,32,22,30,29,26,16
37,Ted Smout Bridge,March    ,2020,19,9,12,13,16,16,15,2
37,Ted Smout Bridge,March    ,2020,20,5,3,9,3,5,3,4
37,Ted Smout Bridge,March    ,2020,21,3,4,2,3,3,2,2
37,Ted Smout Bridge,March    ,2020,22,2,3,3,1,2,1,1
37,Ted Smout Bridge,March    ,2020,23,1,1,0,0,1,0,1
37,Ted Smout Bridge,April    ,2020,0,1,1,1,0,1,0,1
37,Ted Smout Bridge,April    ,2020,1,1,0,0,1,1,2,2
37,Ted Smout Bridge,April    ,2020,2,0,1,1,1,1,1,0
37,Ted Smout Bridge,April    ,2020,3,0,0,0,0,0,1,1
37,Ted Smout Bridge,April    ,2020,4,1,0,0,0,0,0,1
37,Ted Smout Bridge,April    ,2020,5,6,4,6,3,8,5,3
37,Ted Smout Bridge,April    ,2020,6,47,38,44,61,60,55,58
37,Ted Smout Bridge,April    ,2020,7,198,175,111,130,120,125,142
37,Ted Smout Bridge,April    ,2020,8,367,361,177,132,128,123,165
37,Ted Smout Bridge,April    ,2020,9,348,321,153,98,81,86,134
37,Ted Smout Bridge,April    ,2020,10,218,249,119,72,81,84,99
37,Ted Smout Bridge,April    ,2020,11,139,177,105,59,64,56,86
37,Ted Smout Bridge,April    ,2020,12,103,112,77,47,47,40,61
37,Ted Smout Bridge,April    ,2020,13,66,77,47,43,37,31,31
37,Ted Smout Bridge,April    ,2020,14,50,62,33,25,20,26,31
37,Ted Smout Bridge,April    ,2020,15,52,56,39,27,22,21,36
37,Ted Smout Bridge,April    ,2020,16,55,105,64,44,48,48,50
37,Ted Smout Bridge,April    ,2020,17,72,101,98,85,79,71,66
37,Ted Smout Bridge,April    ,2020,18,46,66,76,64,56,54,62
37,Ted Smout Bridge,April    ,2020,19,17,18,26,22,28,16,20
37,Ted Smout Bridge,April    ,2020,20,6,7,14,8,15,8,11
37,Ted Smout Bridge,April    ,2020,21,4,4,7,6,5,4,5
37,Ted Smout Bridge,April    ,2020,22,6,4,1,3,2,2,4
37,Ted Smout Bridge,April    ,2020,23,3,1,1,2,1,0,1
37,Ted Smout Bridge,May      ,2020,0,0,1,0,1,1,0,0
37,Ted Smout Bridge,May      ,2020,1,1,0,1,1,1,2,1
37,Ted Smout Bridge,May      ,2020,2,2,1,0,1,1,0,1
37,Ted Smout Bridge,May      ,2020,3,1,1,0,0,1,1,0
37,Ted Smout Bridge,May      ,2020,4,1,0,0,1,1,1,1
37,Ted Smout Bridge,May      ,2020,5,5,3,2,4,7,2,3
37,Ted Smout Bridge,May      ,2020,6,35,30,29,47,69,43,37
37,Ted Smout Bridge,May      ,2020,7,185,129,61,91,87,102,92
37,Ted Smout Bridge,May      ,2020,8,334,289,99,99,83,110,96
37,Ted Smout Bridge,May      ,2020,9,325,299,106,76,60,91,79
37,Ted Smout Bridge,May      ,2020,10,200,218,92,69,61,74,59
37,Ted Smout Bridge,May      ,2020,11,145,172,102,63,60,64,68
37,Ted Smout Bridge,May      ,2020,12,97,171,77,51,47,58,55
37,Ted Smout Bridge,May      ,2020,13,74,109,51,43,42,36,43
37,Ted Smout Bridge,May      ,2020,14,53,87,45,32,29,27,30
37,Ted Smout Bridge,May      ,2020,15,70,85,46,24,26,30,36
37,Ted Smout Bridge,May      ,2020,16,75,88,56,41,44,31,41
37,Ted Smout Bridge,May      ,2020,17,62,69,54,53,57,35,44
37,Ted Smout Bridge,May      ,2020,18,22,23,32,40,37,33,31
37,Ted Smout Bridge,May      ,2020,19,8,8,10,12,12,10,13
37,Ted Smout Bridge,May      ,2020,20,4,4,9,8,8,6,7
37,Ted Smout Bridge,May      ,2020,21,3,2,3,1,4,4,4
37,Ted Smout Bridge,May      ,2020,22,2,3,2,2,0,2,1
37,Ted Smout Bridge,May      ,2020,23,1,0,1,1,1,2,1
37,Ted Smout Bridge,June     ,2020,0,1,0,1,0,0,1,2
37,Ted Smout Bridge,June     ,2020,1,6,3,1,1,1,1,2
37,Ted Smout Bridge,June     ,2020,2,2,2,1,1,1,2,3
37,Ted Smout Bridge,June     ,2020,3,0,0,1,0,0,1,1
37,Ted Smout Bridge,June     ,2020,4,0,0,0,1,1,2,2
37,Ted Smout Bridge,June     ,2020,5,3,4,3,3,5,2,3
37,Ted Smout Bridge,June     ,2020,6,31,29,36,38,39,41,39
37,Ted Smout Bridge,June     ,2020,7,160,108,48,80,40,72,80
37,Ted Smout Bridge,June     ,2020,8,248,321,67,70,32,85,76
37,Ted Smout Bridge,June     ,2020,9,357,318,71,57,29,58,71
37,Ted Smout Bridge,June     ,2020,10,184,235,78,25,38,59,69
37,Ted Smout Bridge,June     ,2020,11,157,205,56,46,42,45,68
37,Ted Smout Bridge,June     ,2020,12,138,160,54,30,44,40,53
37,Ted Smout Bridge,June     ,2020,13,87,109,35,16,36,23,48
37,Ted Smout Bridge,June     ,2020,14,69,66,39,17,18,27,31
37,Ted Smout Bridge,June     ,2020,15,69,78,25,15,24,26,34
37,Ted Smout Bridge,June     ,2020,16,81,91,34,17,26,22,39
37,Ted Smout Bridge,June     ,2020,17,54,42,36,30,37,49,40
37,Ted Smout Bridge,June     ,2020,18,19,12,26,23,28,29,23
37,Ted Smout Bridge,June     ,2020,19,8,8,20,8,9,8,9
37,Ted Smout Bridge,June     ,2020,20,1,8,7,4,2,8,12
37,Ted Smout Bridge,June     ,2020,21,2,2,6,3,4,4,4
37,Ted Smout Bridge,June     ,2020,22,0,3,3,0,4,3,3
37,Ted Smout Bridge,June     ,2020,23,0,2,1,2,2,1,1
38,Veloway1,January  ,2020,0,1,1,1,1,4,3,2
38,Veloway1,January  ,2020,1,2,1,1,0,3,0,1
38,Veloway1,January  ,2020,2,0,0,0,1,1,1,0
38,Veloway1,January  ,2020,3,0,1,0,0,0,0,0
38,Veloway1,January  ,2020,4,0,1,1,1,0,1,1
38,Veloway1,January  ,2020,5,6,4,6,8,9,9,11
38,Veloway1,January  ,2020,6,37,47,57,78,80,78,72
38,Veloway1,January  ,2020,7,49,64,167,181,159,162,151
38,Veloway1,January  ,2020,8,30,45,199,259,111,197,123
38,Veloway1,January  ,2020,9,28,44,70,85,53,92,74
38,Veloway1,January  ,2020,10,34,49,23,24,18,21,17
38,Veloway1,January  ,2020,11,19,20,13,12,12,7,12
38,Veloway1,January  ,2020,12,9,15,13,7,11,5,11
38,Veloway1,January  ,2020,13,15,19,7,12,7,6,9
38,Veloway1,January  ,2020,14,15,10,10,10,10,7,11
38,Veloway1,January  ,2020,15,17,18,13,9,14,12,19
38,Veloway1,January  ,2020,16,17,14,41,42,40,39,37
38,Veloway1,January  ,2020,17,33,24,151,161,145,149,134
38,Veloway1,January  ,2020,18,22,30,210,271,262,226,184
38,Veloway1,January  ,2020,19,18,18,98,129,115,111,75
38,Veloway1,January  ,2020,20,8,11,30,34,33,29,24
38,Veloway1,January  ,2020,21,3,6,10,15,14,15,10
38,Veloway1,January  ,2020,22,1,5,3,8,7,9,6
38,Veloway1,January  ,2020,23,2,2,2,5,5,3,7
38,Veloway1,February ,2020,0,3,3,1,2,3,1,1
38,Veloway1,February ,2020,1,0,1,1,1,1,1,1
38,Veloway1,February ,2020,2,0,0,1,0,0,0,0
38,Veloway1,February ,2020,3,0,0,0,0,0,1,0
38,Veloway1,February ,2020,4,1,1,1,0,1,0,1
38,Veloway1,February ,2020,5,8,5,7,11,9,8,9
38,Veloway1,February ,2020,6,55,52,61,78,71,43,62
38,Veloway1,February ,2020,7,90,97,164,198,179,105,128
38,Veloway1,February ,2020,8,63,77,232,263,228,148,160
38,Veloway1,February ,2020,9,38,50,93,120,91,83,48
38,Veloway1,February ,2020,10,25,43,28,24,24,23,16
38,Veloway1,February ,2020,11,17,32,12,13,7,9,9
38,Veloway1,February ,2020,12,10,18,8,11,8,7,9
38,Veloway1,February ,2020,13,9,16,7,12,9,7,8
38,Veloway1,February ,2020,14,13,10,9,11,8,5,7
38,Veloway1,February ,2020,15,15,11,17,18,15,11,16
38,Veloway1,February ,2020,16,14,19,39,50,44,24,34
38,Veloway1,February ,2020,17,29,18,155,195,150,111,134
38,Veloway1,February ,2020,18,28,24,308,290,238,183,196
38,Veloway1,February ,2020,19,18,22,131,139,108,90,85
38,Veloway1,February ,2020,20,7,8,32,34,32,25,26
38,Veloway1,February ,2020,21,4,6,9,16,12,11,12
38,Veloway1,February ,2020,22,4,2,5,6,7,5,5
38,Veloway1,February ,2020,23,1,1,2,3,3,2,3
38,Veloway1,March    ,2020,0,2,2,1,1,3,4,1
38,Veloway1,March    ,2020,1,1,1,1,0,0,1,1
38,Veloway1,March    ,2020,2,1,1,0,1,0,1,1
38,Veloway1,March    ,2020,3,1,1,0,1,1,1,1
38,Veloway1,March    ,2020,4,1,1,0,1,0,1,1
38,Veloway1,March    ,2020,5,4,4,4,10,7,11,10
38,Veloway1,March    ,2020,6,40,51,52,64,51,63,67
38,Veloway1,March    ,2020,7,84,108,144,168,157,167,135
38,Veloway1,March    ,2020,8,85,110,219,242,222,251,176
38,Veloway1,March    ,2020,9,27,48,51,62,56,44,56
38,Veloway1,March    ,2020,10,30,41,14,22,22,15,21
38,Veloway1,March    ,2020,11,40,39,12,15,16,13,14
38,Veloway1,March    ,2020,12,29,27,10,15,13,12,16
38,Veloway1,March    ,2020,13,15,18,10,15,10,13,15
38,Veloway1,March    ,2020,14,20,17,13,13,11,9,15
38,Veloway1,March    ,2020,15,18,21,15,18,16,15,23
38,Veloway1,March    ,2020,16,28,31,36,43,39,39,40
38,Veloway1,March    ,2020,17,45,40,138,156,140,159,127
38,Veloway1,March    ,2020,18,47,36,215,230,262,243,157
38,Veloway1,March    ,2020,19,26,20,101,108,128,102,71
38,Veloway1,March    ,2020,20,8,8,21,32,35,34,17
38,Veloway1,March    ,2020,21,5,5,10,11,13,12,10
38,Veloway1,March    ,2020,22,5,2,7,5,9,8,7
